timestamp_utc,run_id,status,mode,scale_id,agents,universal_agents,bound_k,states,atomic_propositions,actions_per_universal_agent,repetition,timeout_seconds,wall_seconds,cpu_seconds,peak_rss_mb,satisfiable,existential_candidates,universal_profiles_checked,unrestricted_opponent_checks,unrestricted_opponent_shortcuts,complete_profile_checks,raw_domain_size_per_universal_agent,raw_profile_space_upper_bound,formula,model_file,error
2026-09-02T15:47:20.258243+00:00,20260902T135103Z,timeout,space,S14-P7,5,4,4,14,7,2,1,120.0,120.0,,,,,,,,,37130,1900639702041610000,"E{1}xA{4}yA{4}zA{4}uA{4}v:(x,1)(y,2)(z,3)(u,4)(v,5)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_5_agents.txt,timeout
2026-09-02T15:49:20.289919+00:00,20260902T135103Z,timeout,space,S14-P7,5,4,4,14,7,2,2,120.0,120.0,,,,,,,,,37130,1900639702041610000,"E{1}xA{4}yA{4}zA{4}uA{4}v:(x,1)(y,2)(z,3)(u,4)(v,5)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_5_agents.txt,timeout
2026-09-02T15:51:20.306700+00:00,20260902T135103Z,timeout,space,S14-P7,5,4,4,14,7,2,3,120.0,120.0,,,,,,,,,37130,1900639702041610000,"E{1}xA{4}yA{4}zA{4}uA{4}v:(x,1)(y,2)(z,3)(u,4)(v,5)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_5_agents.txt,timeout
2026-09-02T15:53:20.320846+00:00,20260902T135103Z,completed,space,S18-P9,2,1,1,18,9,2,1,120.0,0.015922300051897764,0.015625,33.73828125,True,1,2,1,0,2,2,2,"E{1}xA{1}y:(x,1)(y,2)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_2_agents.txt,
2026-09-02T15:53:20.618652+00:00,20260902T135103Z,completed,space,S18-P9,2,1,1,18,9,2,2,120.0,0.015643200022168458,0.015625,33.78515625,True,1,2,1,0,2,2,2,"E{1}xA{1}y:(x,1)(y,2)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_2_agents.txt,
2026-09-02T15:53:20.904221+00:00,20260902T135103Z,completed,space,S18-P9,2,1,1,18,9,2,3,120.0,0.014341400004923344,0.015625,33.93359375,True,1,2,1,0,2,2,2,"E{1}xA{1}y:(x,1)(y,2)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_2_agents.txt,
2026-09-02T15:53:21.168954+00:00,20260902T135103Z,completed,space,S18-P9,2,1,2,18,9,2,1,120.0,0.1789537000004202,0.171875,33.75,False,1,33,1,0,33,74,74,"E{1}xA{2}y:(x,1)(y,2)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_2_agents.txt,
2026-09-02T15:53:21.634007+00:00,20260902T135103Z,completed,space,S18-P9,2,1,2,18,9,2,2,120.0,0.17355269996915013,0.109375,33.8671875,False,1,33,1,0,33,74,74,"E{1}xA{2}y:(x,1)(y,2)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_2_agents.txt,
2026-09-02T15:53:22.109184+00:00,20260902T135103Z,completed,space,S18-P9,2,1,2,18,9,2,3,120.0,0.1576021999353543,0.109375,33.8515625,False,1,33,1,0,33,74,74,"E{1}xA{2}y:(x,1)(y,2)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_2_agents.txt,
2026-09-02T15:53:22.542512+00:00,20260902T135103Z,completed,space,S18-P9,2,1,3,18,9,2,1,120.0,0.1620645000366494,0.15625,33.875,False,1,31,1,0,31,2522,2522,"E{1}xA{3}y:(x,1)(y,2)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_2_agents.txt,
2026-09-02T15:53:23.012216+00:00,20260902T135103Z,completed,space,S18-P9,2,1,3,18,9,2,2,120.0,0.15461359999608248,0.15625,33.8828125,False,1,31,1,0,31,2522,2522,"E{1}xA{3}y:(x,1)(y,2)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_2_agents.txt,
2026-09-02T15:53:23.406330+00:00,20260902T135103Z,completed,space,S18-P9,2,1,3,18,9,2,3,120.0,0.17610610008705407,0.15625,34.01171875,False,1,31,1,0,31,2522,2522,"E{1}xA{3}y:(x,1)(y,2)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_2_agents.txt,
2026-09-02T15:53:23.854536+00:00,20260902T135103Z,completed,space,S18-P9,2,1,4,18,9,2,1,120.0,0.1695359000004828,0.171875,33.765625,False,1,29,1,0,29,82010,82010,"E{1}xA{4}y:(x,1)(y,2)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_2_agents.txt,
2026-09-02T15:53:24.303460+00:00,20260902T135103Z,completed,space,S18-P9,2,1,4,18,9,2,2,120.0,0.1756176999770105,0.171875,33.82421875,False,1,29,1,0,29,82010,82010,"E{1}xA{4}y:(x,1)(y,2)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_2_agents.txt,
2026-09-02T15:53:24.729457+00:00,20260902T135103Z,completed,space,S18-P9,2,1,4,18,9,2,3,120.0,0.2423228999832645,0.203125,33.875,False,1,29,1,0,29,82010,82010,"E{1}xA{4}y:(x,1)(y,2)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_2_agents.txt,
2026-09-02T15:53:25.292461+00:00,20260902T135103Z,completed,space,S18-P9,3,2,1,18,9,2,1,120.0,0.025358300074003637,0.015625,33.6328125,True,1,4,1,0,4,2,4,"E{1}xA{1}yA{1}z:(x,1)(y,2)(z,3)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_3_agents.txt,
2026-09-02T15:53:25.607602+00:00,20260902T135103Z,completed,space,S18-P9,3,2,1,18,9,2,2,120.0,0.022075599990785122,0.015625,33.51171875,True,1,4,1,0,4,2,4,"E{1}xA{1}yA{1}z:(x,1)(y,2)(z,3)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_3_agents.txt,
2026-09-02T15:53:25.862446+00:00,20260902T135103Z,completed,space,S18-P9,3,2,1,18,9,2,3,120.0,0.023327299975790083,0.015625,33.87890625,True,1,4,1,0,4,2,4,"E{1}xA{1}yA{1}z:(x,1)(y,2)(z,3)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_3_agents.txt,
2026-09-02T15:53:26.138922+00:00,20260902T135103Z,completed,space,S18-P9,3,2,2,18,9,2,1,120.0,13.863982500042766,12.640625,34.0234375,False,1,1217,1,0,1217,74,5476,"E{1}xA{2}yA{2}z:(x,1)(y,2)(z,3)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_3_agents.txt,
2026-09-02T15:53:40.298792+00:00,20260902T135103Z,completed,space,S18-P9,3,2,2,18,9,2,2,120.0,13.756184399942867,12.546875,34.05859375,False,1,1217,1,0,1217,74,5476,"E{1}xA{2}yA{2}z:(x,1)(y,2)(z,3)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_3_agents.txt,
2026-09-02T15:53:54.369606+00:00,20260902T135103Z,completed,space,S18-P9,3,2,2,18,9,2,3,120.0,13.402180699980818,12.421875,34.0546875,False,1,1217,1,0,1217,74,5476,"E{1}xA{2}yA{2}z:(x,1)(y,2)(z,3)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_3_agents.txt,
2026-09-02T15:54:08.102935+00:00,20260902T135103Z,timeout,space,S18-P9,3,2,3,18,9,2,1,120.0,120.0,,,,,,,,,2522,6360484,"E{1}xA{3}yA{3}z:(x,1)(y,2)(z,3)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_3_agents.txt,timeout
2026-09-02T15:56:08.152307+00:00,20260902T135103Z,timeout,space,S18-P9,3,2,3,18,9,2,2,120.0,120.0,,,,,,,,,2522,6360484,"E{1}xA{3}yA{3}z:(x,1)(y,2)(z,3)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_3_agents.txt,timeout
2026-09-02T15:58:08.161466+00:00,20260902T135103Z,timeout,space,S18-P9,3,2,3,18,9,2,3,120.0,120.0,,,,,,,,,2522,6360484,"E{1}xA{3}yA{3}z:(x,1)(y,2)(z,3)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_3_agents.txt,timeout
2026-09-02T16:00:08.188442+00:00,20260902T135103Z,timeout,space,S18-P9,3,2,4,18,9,2,1,120.0,120.0,,,,,,,,,82010,6725640100,"E{1}xA{4}yA{4}z:(x,1)(y,2)(z,3)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_3_agents.txt,timeout
2026-09-02T16:02:08.228411+00:00,20260902T135103Z,timeout,space,S18-P9,3,2,4,18,9,2,2,120.0,120.0,,,,,,,,,82010,6725640100,"E{1}xA{4}yA{4}z:(x,1)(y,2)(z,3)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_3_agents.txt,timeout
2026-09-02T16:04:08.248762+00:00,20260902T135103Z,timeout,space,S18-P9,3,2,4,18,9,2,3,120.0,120.0,,,,,,,,,82010,6725640100,"E{1}xA{4}yA{4}z:(x,1)(y,2)(z,3)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_3_agents.txt,timeout
2026-09-02T16:06:08.268772+00:00,20260902T135103Z,completed,space,S18-P9,4,3,1,18,9,2,1,120.0,0.04164599999785423,0.03125,33.84765625,True,1,8,1,0,8,2,8,"E{1}xA{1}yA{1}zA{1}u:(x,1)(y,2)(z,3)(u,4)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_4_agents.txt,
2026-09-02T16:06:08.573322+00:00,20260902T135103Z,completed,space,S18-P9,4,3,1,18,9,2,2,120.0,0.036925300024449825,0.046875,33.56640625,True,1,8,1,0,8,2,8,"E{1}xA{1}yA{1}zA{1}u:(x,1)(y,2)(z,3)(u,4)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_4_agents.txt,
2026-09-02T16:06:08.844679+00:00,20260902T135103Z,completed,space,S18-P9,4,3,1,18,9,2,3,120.0,0.0368404999608174,0.03125,33.76171875,True,1,8,1,0,8,2,8,"E{1}xA{1}yA{1}zA{1}u:(x,1)(y,2)(z,3)(u,4)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_4_agents.txt,
2026-09-02T16:06:09.123076+00:00,20260902T135103Z,timeout,space,S18-P9,4,3,2,18,9,2,1,120.0,120.0,,,,,,,,,74,405224,"E{1}xA{2}yA{2}zA{2}u:(x,1)(y,2)(z,3)(u,4)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_4_agents.txt,timeout
2026-09-02T16:08:09.159035+00:00,20260902T135103Z,timeout,space,S18-P9,4,3,2,18,9,2,2,120.0,120.0,,,,,,,,,74,405224,"E{1}xA{2}yA{2}zA{2}u:(x,1)(y,2)(z,3)(u,4)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_4_agents.txt,timeout
2026-09-02T16:10:09.188496+00:00,20260902T135103Z,timeout,space,S18-P9,4,3,2,18,9,2,3,120.0,120.0,,,,,,,,,74,405224,"E{1}xA{2}yA{2}zA{2}u:(x,1)(y,2)(z,3)(u,4)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_4_agents.txt,timeout
2026-09-02T16:12:09.199641+00:00,20260902T135103Z,timeout,space,S18-P9,4,3,3,18,9,2,1,120.0,120.0,,,,,,,,,2522,16041140648,"E{1}xA{3}yA{3}zA{3}u:(x,1)(y,2)(z,3)(u,4)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_4_agents.txt,timeout
2026-09-02T16:14:09.234954+00:00,20260902T135103Z,timeout,space,S18-P9,4,3,3,18,9,2,2,120.0,120.0,,,,,,,,,2522,16041140648,"E{1}xA{3}yA{3}zA{3}u:(x,1)(y,2)(z,3)(u,4)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_4_agents.txt,timeout
2026-09-02T16:16:09.263392+00:00,20260902T135103Z,timeout,space,S18-P9,4,3,3,18,9,2,3,120.0,120.0,,,,,,,,,2522,16041140648,"E{1}xA{3}yA{3}zA{3}u:(x,1)(y,2)(z,3)(u,4)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_4_agents.txt,timeout
2026-09-02T16:18:09.280243+00:00,20260902T135103Z,timeout,space,S18-P9,4,3,4,18,9,2,1,120.0,120.0,,,,,,,,,82010,551569744601000,"E{1}xA{4}yA{4}zA{4}u:(x,1)(y,2)(z,3)(u,4)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_4_agents.txt,timeout
2026-09-02T16:20:09.323495+00:00,20260902T135103Z,timeout,space,S18-P9,4,3,4,18,9,2,2,120.0,120.0,,,,,,,,,82010,551569744601000,"E{1}xA{4}yA{4}zA{4}u:(x,1)(y,2)(z,3)(u,4)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_4_agents.txt,timeout
2026-09-02T16:22:09.342545+00:00,20260902T135103Z,timeout,space,S18-P9,4,3,4,18,9,2,3,120.0,120.0,,,,,,,,,82010,551569744601000,"E{1}xA{4}yA{4}zA{4}u:(x,1)(y,2)(z,3)(u,4)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_4_agents.txt,timeout
2026-09-02T16:24:09.364750+00:00,20260902T135103Z,completed,space,S18-P9,5,4,1,18,9,2,1,120.0,0.09259150002617389,0.078125,33.83984375,True,1,16,1,0,16,2,16,"E{1}xA{1}yA{1}zA{1}uA{1}v:(x,1)(y,2)(z,3)(u,4)(v,5)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_5_agents.txt,
2026-09-02T16:24:09.727031+00:00,20260902T135103Z,completed,space,S18-P9,5,4,1,18,9,2,2,120.0,0.08048290002625436,0.078125,33.7734375,True,1,16,1,0,16,2,16,"E{1}xA{1}yA{1}zA{1}uA{1}v:(x,1)(y,2)(z,3)(u,4)(v,5)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_5_agents.txt,
2026-09-02T16:24:10.061581+00:00,20260902T135103Z,completed,space,S18-P9,5,4,1,18,9,2,3,120.0,0.08031170000322163,0.0625,33.8203125,True,1,16,1,0,16,2,16,"E{1}xA{1}yA{1}zA{1}uA{1}v:(x,1)(y,2)(z,3)(u,4)(v,5)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_5_agents.txt,
2026-09-02T16:24:10.407285+00:00,20260902T135103Z,timeout,space,S18-P9,5,4,2,18,9,2,1,120.0,120.0,,,,,,,,,74,29986576,"E{1}xA{2}yA{2}zA{2}uA{2}v:(x,1)(y,2)(z,3)(u,4)(v,5)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_5_agents.txt,timeout
2026-09-02T16:26:10.430315+00:00,20260902T135103Z,timeout,space,S18-P9,5,4,2,18,9,2,2,120.0,120.0,,,,,,,,,74,29986576,"E{1}xA{2}yA{2}zA{2}uA{2}v:(x,1)(y,2)(z,3)(u,4)(v,5)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_5_agents.txt,timeout
2026-09-02T16:28:10.454319+00:00,20260902T135103Z,timeout,space,S18-P9,5,4,2,18,9,2,3,120.0,120.0,,,,,,,,,74,29986576,"E{1}xA{2}yA{2}zA{2}uA{2}v:(x,1)(y,2)(z,3)(u,4)(v,5)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_5_agents.txt,timeout
2026-09-02T16:30:10.484565+00:00,20260902T135103Z,timeout,space,S18-P9,5,4,3,18,9,2,1,120.0,120.0,,,,,,,,,2522,40455756714256,"E{1}xA{3}yA{3}zA{3}uA{3}v:(x,1)(y,2)(z,3)(u,4)(v,5)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_5_agents.txt,timeout
2026-09-02T16:32:10.518775+00:00,20260902T135103Z,timeout,space,S18-P9,5,4,3,18,9,2,2,120.0,120.0,,,,,,,,,2522,40455756714256,"E{1}xA{3}yA{3}zA{3}uA{3}v:(x,1)(y,2)(z,3)(u,4)(v,5)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_5_agents.txt,timeout
2026-09-02T16:34:10.537525+00:00,20260902T135103Z,timeout,space,S18-P9,5,4,3,18,9,2,3,120.0,120.0,,,,,,,,,2522,40455756714256,"E{1}xA{3}yA{3}zA{3}uA{3}v:(x,1)(y,2)(z,3)(u,4)(v,5)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_5_agents.txt,timeout
2026-09-02T16:36:10.544448+00:00,20260902T135103Z,timeout,space,S18-P9,5,4,4,18,9,2,1,120.0,120.0,,,,,,,,,82010,45234234754728010000,"E{1}xA{4}yA{4}zA{4}uA{4}v:(x,1)(y,2)(z,3)(u,4)(v,5)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_5_agents.txt,timeout
2026-09-02T16:38:10.578567+00:00,20260902T135103Z,timeout,space,S18-P9,5,4,4,18,9,2,2,120.0,120.0,,,,,,,,,82010,45234234754728010000,"E{1}xA{4}yA{4}zA{4}uA{4}v:(x,1)(y,2)(z,3)(u,4)(v,5)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_5_agents.txt,timeout
2026-09-02T16:40:10.586750+00:00,20260902T135103Z,timeout,space,S18-P9,5,4,4,18,9,2,3,120.0,120.0,,,,,,,,,82010,45234234754728010000,"E{1}xA{4}yA{4}zA{4}uA{4}v:(x,1)(y,2)(z,3)(u,4)(v,5)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S18_P9_5_agents.txt,timeout
